,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,spam
10,-1.872037581039082,1.409210637663354,-0.5391344051635606,-0.7000038646226283,-0.3443762585615943,-0.41115950615129176,0.09060746111574712,-0.43114188984130486,-2.16811909455402,-0.036098479529107955,1
11,-2.1898405975078687,-0.5958978016978848,3.1200340673292977,-1.1878491787825953,-2.0567366465674772,0.8936230952352001,-0.10683841865154572,0.4097058448577315,0.1497509345024555,-0.006999706742247788,1
12,-2.709867823398766,2.374630663039025,1.1233890251231298,-0.8949675998712691,-1.4992574828474996,0.9815236094332364,-0.09758083873467802,0.3188083634502001,3.4707833507610726,0.1115458749105923,1
13,-1.1793809154991326,-0.7020639349350356,-0.5210872685382015,0.24673932478323168,-0.2068395230759469,-0.3245319568919561,-0.35859454312752975,-0.204614319985421,-0.050702418115944996,0.02485665722595289,1
14,-1.537779489128817,0.7396114341257095,-0.3360932909376342,-0.868811786006373,0.7491051549102844,-0.1161364040808335,0.457943027902298,0.012408779504299059,1.5504898653650556,0.051966927598025105,1
15,-2.1040428315488553,3.261315496533204,-1.78506038575756,-0.8419917424474519,-0.7772107833770714,-0.05237345957498619,-0.7218409992717967,0.2906207211733335,-1.943591528503313,-0.015003252019271966,1
16,-1.6080842986430752,-0.46828071801367316,0.5036713987704615,-0.16067128467865427,0.17218486779681313,-0.5772577044814219,0.784966744993216,-1.0602178695562452,-0.14458980977549882,0.010435299540315109,1
17,-1.3786591537282658,-0.5933922765637605,-0.044739029031218465,0.05735880743340225,-0.030654039525346274,-0.44200885050877037,0.17297783946601825,-0.6023325902044782,-0.09434498017047034,0.018153041473284243,1
18,-2.0704727167573984,-0.21612816661276418,1.6089496815095987,-0.6000938659761345,0.5809908054526775,-0.8498411811679509,2.0183824720937156,-1.9830498027164711,-0.24585433022777786,-0.005119205111410365,1
19,-2.119672315045507,2.5033567757693556,-1.1496736149388427,-0.3430356319356559,-0.31717529376479003,-0.018617997078644376,-0.10333660441844905,-0.21547264875684055,1.279877185270888,0.07124022070870396,1
20,-2.1846842101148902,1.659381273311035,-0.14589243969751658,-0.2565287004765265,0.1213156153708694,-0.21921221070769822,0.779306270716182,-0.9314140283698673,2.274687461203594,0.08850745720951915,1
21,-1.740769879054945,1.9384336630813017,-1.4329941464534852,-0.6752393579996282,-0.7203389585938041,-0.2222815684438667,-0.7442171131947692,0.2314387635425267,-2.820643002593931,-0.044732851747197135,1
22,-1.9767935825381848,0.30676240865483684,1.6308404126411433,2.473296629395212,2.021179617161171,-0.016186256185936183,-0.2062179080469475,0.46835326112541115,-0.5847104956262545,-0.0033933446343417228,1
23,-2.49538368788364,0.9388516975497303,3.0200520646594913,3.796573775231068,3.4064908930527524,0.15180577725893213,-0.024579617708642604,0.8113597534776539,-0.9169763185759267,-0.021705894427286092,1
24,-1.6436046657345629,-0.44891052871407655,0.5885781325966454,-0.19442743164191234,0.20358906480056643,-0.5981973837114185,0.8797169110585595,-1.1311091975944265,-0.1523688820854784,0.009240412961173035,1
25,-1.860998561762941,-0.3143423520667725,2.9516446184221827,0.39304749344221135,-0.42063649530812247,1.5250409650454717,-1.5901766537272244,2.5986045893349745,-0.03163281793796615,-0.01566258663154269,1
26,-1.979638902014375,1.5849202696168816,-0.6778032809141542,-0.0523534317022969,-0.07151902538674117,-0.08395642680170237,0.20054672325255526,-0.4958243634117395,2.372035824849414,0.09741309637284629,1
27,-1.588405441890929,-0.47901211556671447,0.45663169763351846,-0.14196983435626875,0.1547864357180765,-0.5656567841716275,0.7324736234992993,-1.02094292946794,-0.1402800781429853,0.01109728599347973,1
28,-1.5275398087132224,-0.5122037442865236,0.31114046151900837,-0.08412726608363381,0.1009740319738325,-0.5297757688772431,0.57011525494961,-0.8994676767843471,-0.12695031270270798,0.013144774073422865,1
29,-2.1943271759370298,-0.5953248453823847,3.135921297413867,-1.194110658593148,-2.0643241435862274,0.8986177640335288,-0.10516269597868483,0.41183284458981534,0.1505446880835684,-0.007141640753820798,1
30,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
31,-1.2752497809400662,-0.7605392249019464,0.013242391487797983,0.037544448257733544,-0.8050535561279062,0.07053118098800713,-0.711241971784541,0.2590725882196159,0.0333018327909395,0.022163209562235556,1
32,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
33,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
34,-1.2101694873772693,-0.6852741178701475,-0.44749126457202143,0.21747995495660938,-0.17961879153804175,-0.34268218651704285,-0.27646638575644955,-0.26606196052411324,-0.05744521236534416,0.023820945764036334,1
35,-1.5259025986165364,-0.24281105689807905,0.4229827960043759,1.3227661272956714,0.8167132037335174,-0.16224784214793087,-0.3641443061873975,0.17012440323929431,-0.2958201710923624,0.012528601251522312,1
36,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
37,-2.1924328766031254,1.9061967888751634,0.5736039742430907,2.9084372865333625,1.9155928644961941,0.4801845064309554,-1.0341294376821548,1.2607863574932594,1.337424393805771,0.0659337437199944,1
38,-1.6640371426366207,-0.43776816229559024,0.6374192629054717,-0.2138450714245411,0.22165378604216202,-0.6102425720705765,0.9342203055367168,-1.1718882080974875,-0.15684365890531562,0.008553075120153051,1
39,-0.8419791985563962,-0.8245025079960704,-0.6670922460636887,-0.513959616029531,0.5106234823147647,-0.16257479785907933,-0.38015226921884837,0.5656032065687745,0.039020369305878044,0.011409851810945644,1
40,-1.9441145033958935,1.1167051830624657,-0.2607496728742159,-0.1305064120946535,0.035855838469582874,-0.23578555176867833,0.48791875305468957,-0.7416693537309151,1.7496941280738145,0.07448090986587444,1
41,-2.5620029457207676,1.0200513172087375,3.1985133354824313,3.9665649502645617,3.584451112736898,0.17338641382582498,-0.0012459521172370957,0.8554231432690979,-0.9596599376835536,-0.02405836599150678,1
42,-1.2465747102132598,-0.7163571129201067,-0.22012423347561155,0.1285749966847835,-0.4615283557197653,-0.1564645762910957,-0.4591452062922935,-0.03747820000790647,-0.017129169746987586,0.022840741491875902,1
43,-2.2846445728108757,0.6819899949918913,2.4555190525996125,3.258834524452851,2.8435428742369275,0.0835389667229643,-0.09839184855274132,0.6719724340563306,-0.781953677812865,-0.014264235787231112,1
44,-1.677324202221866,-0.43052237965099316,0.6691802193345342,-0.22647219137839394,0.23340111499686877,-0.6180754518634084,0.9696633824334021,-1.1984064390970262,-0.15975356681911643,0.008106105382093252,1
45,-1.6898299416743436,0.8872444472656675,-0.5666519400348304,-0.4565184022709267,-0.3226527283533326,-0.3821701368552801,-0.05451590594370742,-0.34927062377684504,-1.6490127712190497,-0.02078971944953964,1
46,-1.8808748090613958,-0.3195208864407963,1.1557409902457112,-0.4199128779917421,0.4133638766698487,-0.73807095763374,1.5126322586016032,-1.6046514760547144,-0.20433179106062202,0.0012587693829372605,1
47,-1.373995383222629,-0.42796484746717617,0.01605009236110026,0.9351471882794372,0.4109230118163599,-0.2114566522388421,-0.41735042525868543,0.06964974979300205,-0.19849171184374811,0.017892776960110875,1
48,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
49,-1.2321810158273239,-0.5733375847778367,-0.30476213442602607,0.3539122543964299,-0.3289675415636773,-0.1689705923419737,-0.5121109122546047,0.10259787858117328,0.06119408077802482,0.006257649218651713,1
50,-2.625532811693839,5.3874805664612895,-2.3883399486128725,-1.4493902374214374,-1.0551157247307295,0.07534267677425292,-0.8374559914758702,0.49610034025663025,-2.957828183808885,-0.03720728977269234,1
51,-1.2452925822078675,-0.7165208464532584,-0.22466432186170635,0.130364337659663,-0.4593600792542653,-0.1578919011100209,-0.4596240769956744,-0.038086032004387656,-0.017356000440308498,0.022881301926520894,1
52,-2.130359727634239,2.779577448213487,-1.5616672313550846,0.08179011482147128,-0.28223939807054804,0.2554085051546771,-0.3445310010355577,-0.011575128462088063,3.90079597040424,0.1521426715737545,1
53,-2.5192253037147943,-0.5538338880429348,4.286404096622667,-1.6475392790189756,-2.613777054046579,1.2603095447677215,0.01618571410341017,0.5658607394876571,0.20802480494596062,-0.01741987289801797,1
54,-2.4086199907220944,-0.5679586857273204,3.8947443755600477,-1.49317823414293,-2.4267263881905228,1.137178540940096,-0.02512501603252117,0.5134249078585026,0.188456805709072,-0.01392084663062697,1
55,-2.5317671147529923,-0.9991494901073682,5.562223822358849,-2.1415479400483295,-5.390910863107965,3.0964760830419076,-2.434041332587653,3.2149386400958133,0.6339373565562174,-0.01567181121233307,1
56,-1.3780354272661777,-0.5937324109889115,-0.04622996454324358,0.0579515547455258,-0.031205487336722224,-0.4416411563346154,0.17131405638320302,-0.601087760805162,-0.09420838211004674,0.01817402330538877,1
57,-1.1381532218827835,-0.648440799391362,0.19700107745451031,-1.0510268120714938,1.0125790153794987,-0.34590586332946277,0.6175347873572552,-0.002610002959538744,-0.022100665277039386,-0.004414662433242313,1
58,-3.6925018415720148,7.076410248648482,-1.6802913235766062,-0.5438098768920456,0.033694767173071044,0.66055980251893,0.8895196447358824,-0.6982135913037639,8.39498908303617,0.28477408230612083,1
59,-1.649570734336066,-0.44565707477628796,0.6028392295451052,-0.20009717846593894,0.20886377362373099,-0.6017144521712647,0.895631329659406,-1.1430162402564044,-0.15367546990699096,0.009039717532440069,1
60,-2.3053277314811127,-0.9044122652416247,4.419678849531941,-1.693687512532701,-4.245448734064378,2.3402195795658205,-1.8393826428660691,2.3762775192022962,0.4766473162477917,-0.009101782985854338,1
61,-1.3991744337449055,-0.7284589145940367,0.4072797983991663,-0.11807439753737951,-0.9143951516557064,0.14221553718789798,-0.575670326827173,0.22169100833257013,0.039816332455448064,0.018164814497803897,1
62,-2.9177687983759992,-0.5029380849553461,5.697669339917371,-2.2037475532861865,-3.2877756534981133,1.7039867899091292,0.16504043283167524,0.7548024730943352,0.27853406520104573,-0.030027894328321206,1
63,-2.1150009781473744,-0.6054551588775818,2.8550227071146352,-1.0834028232682456,-1.9301712922004746,0.8103081331542802,-0.13479077677272663,0.3742258342344091,0.13651050712233637,-0.004632136985438786,1
64,-0.5852870377094342,-0.9085770487249382,-0.6807873448689037,-1.2521234781850124,1.2062253395817746,-0.04480638537941675,-0.26703516633226554,1.1658546095943443,0.10961470502310783,-0.002476350061461238,1
65,-1.4948527874403268,0.5607492134930588,-0.9868815610739629,0.21890726366153834,-0.26519485028407297,-0.09063765589936267,-0.44573693396550285,-0.06447859940725256,1.4115306203839393,0.07287831906911728,1
66,-1.571087164289795,0.03703918703028585,1.2061182062607276,1.356357357507096,2.2944435048557077,0.04977939867937366,-0.14886171094874315,0.9565105226543819,-0.4169915130560397,-0.011614182614763725,1
67,-1.4538336401531697,-0.7944519620059699,0.8018972647315424,-0.2721613694126921,-1.4568233914042394,0.5005968106719157,-0.956096658801452,0.6791781869694709,0.11866779387083401,0.01678586709229366,1
68,-1.1349107675530723,-0.6684279159086769,-0.006244286186367441,-0.7278941784795129,0.7090701908812168,-0.33305952277623535,0.34888346071482257,-0.02479903634850841,-0.02607607555022146,0.0030336708462296606,1
69,-1.487427276355023,-0.5340781619428299,0.21525676473007452,-0.046007036811670114,0.06550981885768467,-0.5061289535580163,0.46311554144857214,-0.819411333826992,-0.1181655417304055,0.014494138691383178,1
70,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
71,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
72,-1.3764706287394912,-0.594585736732972,-0.049970408206304946,0.05943863309971812,-0.03258895392862633,-0.4407186889759873,0.167139974514047,-0.5979647456239485,-0.09386568630236293,0.018226662309760073,1
73,-2.4628009806597295,2.8941317172732934,-0.6923767069008401,-0.25077890214710646,0.032312339588534994,0.03374252244101732,0.5990683376592275,-0.72215339587401,3.7343027525692776,0.13737224807340473,1
74,-1.3660093935266766,-0.6002905231125132,-0.07497660567661214,0.06938028129134399,-0.04183792060398926,-0.43455166628892805,0.1392347512625584,-0.5770862773568249,-0.09157464282968185,0.01857857279325383,1
75,-2.1830946778649847,1.6557956134269733,-0.14665134354604845,-0.2556960250149237,0.120750951293638,-0.21932171684820284,0.7773809665585648,-0.9301603157403768,2.2712186377786647,0.08841477866880992,1
76,-1.2099515742864948,-0.6853929516031518,-0.44801215695885915,0.21768704477351525,-0.17981145243072774,-0.3425537241560238,-0.2770476663914588,-0.26562705093091776,-0.05739748871186783,0.02382827624648644,1
77,-2.4792568313029815,3.9417392294878826,-1.4569806900716902,-0.9801407672078412,-0.5629799408488249,-0.04256506265535592,-0.13677745311473524,-0.11311112339347973,-0.7486393370576697,0.016067726371849108,1
78,-2.6981119556385607,3.6568163863389103,0.14624218469955688,2.8382124117822376,1.932141800217626,0.7581513060299073,-0.9631749267721043,1.3202302460308288,3.2797355884314965,0.12771895868362887,1
79,-2.302364324434406,0.539596858297978,2.388161011097575,-1.1269782816997533,-3.0822428208767234,1.7870887859559783,-1.497955596672287,1.7536499504051846,1.9210234988683428,0.054123359466898106,1
80,-1.680719161521873,1.2487034966323525,-0.2267983121965492,-1.2727530690675293,1.096574674813833,-0.05521096860183377,0.7909765258254694,0.049671457966046946,2.100284818034887,0.060708503054650066,1
81,-1.4761300457200797,-0.5402388385877651,0.18825223090801232,-0.03527091528993164,0.05552173355600937,-0.4994691016180375,0.4329803101323424,-0.7968643910884219,-0.11569141262623861,0.014874171623824388,1
82,-2.4516026547126364,2.261494731007225,-0.018455305369812585,-0.39635375849527904,0.21613549538513233,-0.2008236509920232,1.1026084189798138,-1.1419407572588585,2.857181432761157,0.10407028201861061,1
83,-1.0471797621169399,-0.757293041677607,-0.6561443387198298,0.07613102021953674,-0.04544294625860388,-0.2567192568512062,-0.47057845591685743,0.08576024692230624,-0.017412976479052964,0.022510527579662185,1
84,-2.2692120152912953,-0.5857617134053834,3.4010927842053436,-1.298620123241218,-2.190965971946351,0.9819830671249797,-0.07719344833466942,0.44733429313429646,0.16379311566530239,-0.009510641056249571,1
85,-2.262200800383271,-0.5866570771941384,3.3762656723705975,-1.2888352545963948,-2.1791089247438133,0.9741778550034497,-0.07981211464602021,0.44401041226017185,0.1625527100802747,-0.009288839549018872,1
86,-2.707586548651512,-0.38896397925665044,5.54499130324995,-0.48849555983262,-3.1449432257384617,2.5677173890522536,-1.8887317500609653,2.8560268732463783,0.20690645877940786,-0.023341997774168163,1
87,-1.4405067483142526,-0.5596651584917637,0.10309945579571872,-0.001416950339351794,0.024026534005439762,-0.4784687437424695,0.33795557865072046,-0.7257676353681413,-0.10788979825310763,0.016072520724929557,1
88,-1.1553737798981747,-0.7151556566487755,-0.5784731471004795,0.2695540776664307,-0.22806466452694787,-0.310379464677551,-0.4226332981067573,-0.1567010278518926,-0.045444779778077336,0.025664244716795643,1
89,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
90,-2.4902570920821767,-0.9912668153112233,5.378908925861221,-2.069559936376386,-5.239413517504129,2.996511651111837,-2.377127322251485,3.11728931722261,0.614094897134877,-0.014421902016622008,1
91,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
92,-0.8813411423232373,-0.8116102664353098,-0.664992198647852,-0.40076736139655494,0.4039578128236811,-0.18063375849986926,-0.39749798413354803,0.47355886094520055,0.028195222703852493,0.01353920354273676,1
93,-1.6492720764624775,1.063767963311104,-0.8553887381037886,-0.4510318166649631,-0.444441864347576,-0.32139824306186066,-0.32294663125438955,-0.13587860788287803,-1.8653749351789801,-0.02374005904174548,1
94,-2.0573073665767403,1.9399488904064661,-0.5111544159496075,-0.9475812963302888,-0.36646487019630725,-0.44063606515326015,0.23816974327553345,-0.5143890684905801,-2.6959494178644094,-0.051664515655132165,1
95,-1.6102456992427001,-0.4671020494864262,0.5088379406851729,-0.1627253331658079,0.17409580103857342,-0.5785318758639162,0.7907322559526245,-1.0645315794493686,-0.1450631633169194,0.010362591154109787,1
96,-1.6692969268408213,-0.43489986379383266,0.6499920805303278,-0.2188436134760551,0.22630405609484755,-0.6133432774707005,0.9482507187228265,-1.1823856527457828,-0.15799556821847047,0.008376138729304514,1
97,-0.8268056868687467,-0.8294722975766093,-0.6679017867255413,-0.5575937416407701,0.5517416951825289,-0.1556133060188144,-0.37346572422635865,0.6010850913652744,0.04319332096343126,0.01058901472066283,1
98,-1.9867634358680082,0.3189142747176042,1.6575478956261458,2.4987365267683064,2.0478121157268525,-0.01295662276879179,-0.20272592643162834,0.474947533527988,-0.5910982795179557,-0.0037454019405819138,1
99,-2.190565617618746,-0.5958052133573596,3.1226014048893815,-1.188861018619607,-2.0579627675451158,0.8944302215081797,-0.10656762596235964,0.41004956281696026,0.14987920314156972,-0.007022642931692086,1
100,-1.4957454699439994,-0.5295420324587464,0.23514030498614216,-0.0539120836411442,0.07286408379280623,-0.5110326276973504,0.4853042260950231,-0.8360127329308472,-0.1199872523352084,0.014214319007747183,1
101,-3.627664984174933,8.773064501018506,-3.2458992979893986,-1.4820413937308972,-0.9840966288013003,0.678980566113533,-0.6041728332540489,0.5194073082649022,2.101412016476405,0.1201480132840707,1
102,-1.1624746931496268,-0.7926727939861942,-0.033278010975806495,-0.24396267803232402,-0.4907231114993491,0.09565484167631656,-0.6529072685145457,0.47923795857171064,0.057325711506040156,0.01684421910171273,1
103,-2.4291065454941783,0.8580690690901428,2.842507260929414,3.6274555700989812,3.229444567371642,0.13033596554028423,-0.04779345597520758,0.7675226460978367,-0.8745118962281122,-0.019365503707080234,1
104,-1.3758783389964058,-0.5949087278894041,-0.05138619840449194,0.060001505086962094,-0.033112607969904936,-0.4403695271219028,0.16556004851351896,-0.5967826574331769,-0.09373597298245116,0.018246586627072254,1
105,-1.780548562418068,0.747733850144991,-0.3388423457999913,-0.04482249758817181,-0.02224918653650247,-0.24705394529485103,0.28980123374804506,-0.612659900811294,1.3927454926383445,0.06494410888530408,1
106,-1.1354900953864915,-0.6648568269338311,0.030069470060448338,-0.7856281384648652,0.7632979738630838,-0.3353547725726231,0.3968832704832499,-0.02083453189239084,-0.02536579081331353,0.0017028805427730693,1
107,-2.815012248843732,3.0812725009998605,0.15505041594912491,-0.5867256440370577,0.34523280884907215,-0.17578761785838276,1.5427844534957507,-1.428573002604789,3.6502472626874396,0.125259075681516,1
108,-1.6977795135226217,-0.6587362230322183,1.3776177069854472,-0.5011275285141706,-1.224585360965415,0.3458376988897994,-0.29062165745717256,0.17642923767691027,0.06269678985606367,0.008566766616395497,1
109,-1.4743684638892118,0.64622097873256,-1.0360080529745015,-0.031051824473029687,-0.40030462147680024,-0.18210501040198038,-0.5511159873158673,0.017122061732065794,-0.24001210696248382,0.025476483363223657,1
110,-2.215223560899542,2.746239428510927,-1.0833059542806704,-0.5258607588233746,-0.33311424539946843,-0.06844363836382818,0.004123304079501608,-0.2846133218766198,0.6747179205629883,0.052940399116663504,1
111,-1.6658918801090683,-0.43675672522767284,0.6418527672238515,-0.21560768808154077,0.2232935928838245,-0.6113359618891241,0.9391677961712978,-1.1755898816259545,-0.1572498522556556,0.008490682721224527,1
112,-1.7064490429485817,-0.41463983888940614,0.7387992942991588,-0.2541504639964748,0.25915091182551464,-0.6352448921699058,1.0473535563095706,-1.2565336153364912,-0.16613199870429976,0.007126360966322773,1
113,-1.5296749672528245,-0.5110393862439893,0.3162442752642823,-0.08615637589736487,0.10286176413716322,-0.5310344702529722,0.5758107655191398,-0.9037290129370565,-0.12741791915030062,0.013072948456397575,1
114,-2.1001540548708633,0.6087222469967083,2.0262277774384416,3.5763137615270613,2.7529759716579982,0.2293766895072476,-0.6845781424401146,1.1480377682910319,-0.7586673772149755,-0.008125968912782373,1
115,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
116,-1.2986076772177817,-0.12442692534618183,-0.8093872331847352,0.2612491615789858,-0.2599314787180133,-0.19749701922498925,-0.4769894163647545,-0.08081523844320256,0.6428432590172203,0.04840141628463346,1
117,-1.3775217523813506,-0.594012531397913,-0.04745783633316276,0.05843971650519731,-0.03165963656433134,-0.4413383388752946,0.16994383460267898,-0.6000625716602564,-0.09409588569179188,0.018191303059968484,1
118,-1.742493910899917,0.6618903340045151,-0.35701110047193224,-0.024887592510975966,-0.03576768840089592,-0.24967560837607913,0.243707938825009,-0.5826450349776483,1.30969913316906,0.06272531177055049,1
119,-2.03454557550804,2.445049007094434,-1.475007907641845,0.10246300212945902,-0.27966962456966815,0.2032357948018964,-0.3597896237830368,-0.019551282446491857,3.5254942485118788,0.14019213846589165,1
120,-2.650479810683036,2.3127276060913,1.5673368840699138,2.7494855720785907,2.414095888680012,0.3170500017435943,-0.0698379747179677,0.612504067686175,1.3598642624535122,0.05625552615793413,1
121,-2.687056259731866,3.7881569647040787,0.3461107666855127,-2.1936790724461583,-0.9603377965125213,0.997731952412794,-0.19873684406361286,1.1153597930544765,1.1650921016449105,0.03683892548872559,1
122,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
123,-1.6276305347250135,-0.4576216419960583,0.5503940877572714,-0.17924670131387738,0.18946604754977153,-0.5887804433274306,0.8371061023919154,-1.0992281261346042,-0.14887049706337793,0.00977777437716307,1
124,-1.21940733271535,-0.8839969115276165,0.8970053091865586,-1.060006163401803,-0.8447403671193162,0.6788684943196432,-0.8757416722901744,1.3430694569881922,0.20171333170994793,0.0020270643142802974,1
125,-1.555394742069641,-0.4970137173745895,0.3777239910796114,-0.11059870489532238,0.12560108079904095,-0.5461965836721475,0.6444179656862974,-0.9550603797810678,-0.13305063087259458,0.012207748677689883,1
126,-1.2136472066493815,-0.6648271992039378,-0.3624134801536949,0.3999755642865451,-0.20326380349577844,-0.2021186145773836,-0.5241238419506702,0.013310873460432358,-0.06286236978652136,0.02370794555848765,1
127,-2.1181759000485294,-0.6050497070208477,2.8662652866305405,-1.0878337520256596,-1.9355405754616795,0.8138426046022236,-0.13360495361186328,0.3757310030706988,0.1370722059020603,-0.004732576420294758,1
128,-1.3778388467743858,-0.5938396114952803,-0.04669986417713524,0.05813837150769333,-0.031379287694005234,-0.441525269794637,0.1707896802078525,-0.6006954266805279,-0.094165330362962,0.01818063617036166,1
129,-1.2270416712680503,0.35337956186320474,-0.9933023697056907,-0.5765783581137536,-0.01959053086082116,-0.18898639428995237,-0.5362014705991065,0.41827007854957426,-1.1799623420765002,-0.012395842727267077,1
130,-1.8486114841863268,-0.33711492505686236,1.0786197845312666,-0.38925200297316226,0.3848392894164816,-0.7190513435617047,1.4265702147646313,-1.5402605326438543,-0.19726602125826906,0.002344090764679371,1
131,-1.9493416375938026,-0.6266106043669172,2.268413534760393,-0.8522082431036038,-1.6500157633438624,0.625888412764084,-0.19666400986557656,0.295689956942174,0.10720249504022482,0.0006085369781516993,1
132,-2.030947906399676,-0.6161891155118868,2.5573859865591535,-0.9660981511059578,-1.7880245669460417,0.7167363252631657,-0.166184329850004,0.3343779047017068,0.12164006013100914,-0.0019730973973540156,1
133,-1.5785627693893507,-0.4843795834500967,0.4331040924126229,-0.13261602619829727,0.14608435148885499,-0.5598544115661273,0.7062184090852898,-1.001298984818252,-0.13812450185302136,0.011428388350748027,1
134,-1.6908704787885183,-0.4231352391767712,0.7015607996314162,-0.2393456535644997,0.2453776223587094,-0.6260611431524632,1.0057979176129384,-1.225442013738163,-0.16272024406858168,0.00765041572029582,1
135,-2.490562728028908,-0.7882243302405627,4.820647896009989,-1.8535432419678943,-3.9881057532187576,2.16915104330552,-1.2619174984360617,1.9168429577309318,0.42169436535158616,-0.015405815842578054,1
136,-1.3741967314133383,-0.5958257526804981,-0.055405858648651225,0.06159959084329306,-0.0345993475547081,-0.4393781994340592,0.16107437984511824,-0.5934265154626934,-0.09336769562338,0.018303155027033186,1
137,-1.7403188192152081,-0.6533037616948351,1.528251814434296,-0.5604954874063675,-1.2965258965469002,0.39319444216310057,-0.27473336303362794,0.19659629665955455,0.07022273123091649,0.00722102522307961,1
138,-2.3313969665742915,1.6760429053259163,1.1032370594259706,2.2370081862672944,1.8558920538542587,0.18963758534754951,-0.16077405330204156,0.46449149467462614,1.0674017585600006,0.050074843536714195,1
139,-1.1246085563388528,-0.7319327412620504,-0.6520133400023819,0.298791258834945,-0.2552647533952015,-0.2922429991643408,-0.504699174108972,-0.09529998574288397,-0.03870709888406412,0.02669917075347363,1
